Date,Close,High,Low,Open,Volume
2015-05-01 00:00:00-04:00,97.71427917480469,99.25657268669,96.92961101313664,97.91270322340385,350700
2015-05-04 00:00:00-04:00,97.3445053100586,99.13932933552863,97.272349851466,98.12918043972556,409700
2015-05-05 00:00:00-04:00,95.34224700927734,98.73347826017755,95.27009154239936,97.34451648783478,493600
2015-05-06 00:00:00-04:00,95.72103881835938,96.34336758673672,94.92734944274075,95.69398224253828,343100
2015-05-07 00:00:00-04:00,97.3445053100586,97.94879179324411,95.27008060282311,95.49556125008247,348700
2015-05-08 00:00:00-04:00,98.42682647705078,99.19346631358341,97.73234899256028,98.45388993948825,363700
2015-05-11 00:00:00-04:00,99.0671615600586,99.67145484923647,97.92172304208597,98.39974085386484,349600
2015-05-12 00:00:00-04:00,98.36370086669922,99.15739735479696,96.96572461983398,98.42683518905926,528100
2015-05-13 00:00:00-04:00,98.02095794677734,98.97699379350945,97.85861158779227,98.31859408510398,227800
2015-05-14 00:00:00-04:00,99.13031005859375,99.3738261176436,97.84056054614942,98.59817217974714,290000
2015-05-15 00:00:00-04:00,99.51817321777344,99.57229327296989,98.51704509183874,99.41896802568606,246700
2015-05-18 00:00:00-04:00,100.19459533691406,100.37498401620513,99.03112104082815,99.43698352726516,287800
2015-05-19 00:00:00-04:00,99.70755004882812,100.49221833733641,99.45500593089156,100.43810518119753,255800
2015-05-20 00:00:00-04:00,99.58129119873047,100.23969093341722,98.5350575365922,99.4640368407628,178800
2015-05-21 00:00:00-04:00,99.27462768554688,99.55422151036879,98.8597440844446,99.23854995313052,168400
2015-05-22 00:00:00-04:00,98.33663177490234,99.42795742609871,98.25546203410326,99.27463221717322,190300
2015-05-26 00:00:00-04:00,97.9127197265625,98.47191424131017,96.9025707723392,98.12918611485921,324200
2015-05-27 00:00:00-04:00,97.99391174316406,98.68838925833658,97.8856785320058,97.8856785320058,421000
2015-05-28 00:00:00-04:00,98.49897003173828,99.2024685852666,97.94879667451771,98.17427733301389,366900
2015-05-29 00:00:00-04:00,98.0029067993164,98.93188591738026,97.63311525384552,98.40876919110956,404900
2015-06-01 00:00:00-04:00,98.35467529296875,98.96798301734304,97.80450188370102,98.83269323322202,546000
2015-06-02 00:00:00-04:00,98.19234466552734,98.69741926732823,97.45276819240803,97.8405952991124,606400
2015-06-03 00:00:00-04:00,98.3005142211914,99.0581325673738,98.08405478561988,98.75147539261954,484800
2015-06-04 00:00:00-04:00,98.33663177490234,98.62524676628382,97.59705542941701,98.08409451758406,580900
2015-06-05 00:00:00-04:00,99.21147155761719,99.37381787722909,97.58800836149814,98.16523819097995,526300
2015-06-08 00:00:00-04:00,99.0942611694336,99.75266096436377,98.31860700580702,98.94092906276329,443800
2015-06-09 00:00:00-04:00,99.59933471679688,99.70756792960796,98.12018188066959,99.17542990135951,355700
2015-06-10 00:00:00-04:00,101.36707305908203,101.53844054252384,99.2024576009732,99.68047544307632,310800
2015-06-11 00:00:00-04:00,101.2314224243164,102.10870825525873,100.7611284933778,101.69267715092488,255300
2015-06-12 00:00:00-04:00,101.55702209472656,102.28055181351023,100.74304512345795,100.99628087004005,226300
2015-06-15 00:00:00-04:00,100.21847534179688,100.70686149493896,99.77531281215461,100.53502690598323,220200
2015-06-16 00:00:00-04:00,100.17326354980469,100.76113618346135,99.80244913928895,99.97429063686029,203100
2015-06-17 00:00:00-04:00,100.3179702758789,100.84253399214472,99.39546761982243,100.36319390320266,211400
2015-06-18 00:00:00-04:00,101.81026458740234,102.38004505496656,100.65261144051547,100.70687427547672,269200
2015-06-19 00:00:00-04:00,101.2133560180664,101.9911486452336,101.14100096897639,101.93688580849472,356800
2015-06-22 00:00:00-04:00,102.97695922851562,102.99504453930712,101.43040639996654,102.00923294748819,346300
2015-06-23 00:00:00-04:00,102.75988006591797,103.08547079509525,102.04538968245424,103.08547079509525,211100
2015-06-24 00:00:00-04:00,100.96916198730469,102.94079227348396,100.89680693639816,102.4795374491517,379300
2015-06-25 00:00:00-04:00,101.04150390625,102.0815852023443,100.54407162111377,101.54797539645666,589200
2015-06-26 00:00:00-04:00,103.91754150390625,104.22504005120581,101.33090766421508,101.71076124622837,878000
2015-06-29 00:00:00-04:00,103.10357666015625,103.47439108127239,101.15907800100793,101.43040596280787,733600
2015-06-30 00:00:00-04:00,102.5609359741211,103.98087103596949,102.27152267808057,103.2030715090811,558200
2015-07-01 00:00:00-04:00,103.60102081298828,104.39690567844336,103.4744029230331,103.79998685423394,381800
2015-07-02 00:00:00-04:00,102.99504852294922,104.02608378186032,102.38909053572475,103.7185851854146,295800
2015-07-06 00:00:00-04:00,102.31673431396484,102.50666113314468,101.72886854514213,102.20820864595174,412000
2015-07-07 00:00:00-04:00,102.57899475097656,103.05833475165736,101.38516435111205,102.53377803213534,445100
2015-07-08 00:00:00-04:00,102.41621398925781,103.54673562385359,101.65650676288453,101.66555286800511,424800
2015-07-09 00:00:00-04:00,102.82321166992188,104.00799620120718,102.71467910287285,103.51056389409518,599500
2015-07-10 00:00:00-04:00,104.8400650024414,105.13852440517773,103.11263132932845,104.02608794959568,345600
2015-07-13 00:00:00-04:00,108.01455688476562,108.28588483098429,105.53645544991664,106.09718975187263,703500
2015-07-14 00:00:00-04:00,107.43573760986328,108.25875380856077,106.92021999744755,107.82463734555634,536200
2015-07-15 00:00:00-04:00,107.20960998535156,107.90600815605856,106.63078356030398,107.44476037682567,548300
2015-07-16 00:00:00-04:00,104.52349853515625,107.62564989641201,103.58290379207646,105.78063792731196,1306800
2015-07-17 00:00:00-04:00,99.5220718383789,104.29739366178676,99.09699464043477,104.1888611111981,2245500
2015-07-20 00:00:00-04:00,100.42649841308594,101.14098891232412,99.4587721723773,99.4587721723773,762300
2015-07-21 00:00:00-04:00,100.7249526977539,100.9058333896331,99.57633891383713,100.34509220455786,535800
2015-07-22 00:00:00-04:00,101.57511138916016,102.07254369671169,100.58929977984857,100.58929977984857,608300
2015-07-23 00:00:00-04:00,100.97820281982422,102.40718394988674,100.86967024913287,101.93688304371466,467300
2015-07-24 00:00:00-04:00,100.3541259765625,101.9820796040385,100.29081705216929,101.59317995415009,530800
2015-07-27 00:00:00-04:00,100.67066955566406,101.6655339289019,99.99235670126836,100.13706675561393,452600
2015-07-28 00:00:00-04:00,101.08671569824219,101.28568860258524,100.16421311465452,100.81539465608402,371400
2015-07-29 00:00:00-04:00,102.660400390625,102.92268221197457,100.93296019143992,100.93296019143992,436500
2015-07-30 00:00:00-04:00,102.95884704589844,103.17591213423093,101.3761170026232,102.6603946247132,295100
2015-07-31 00:00:00-04:00,102.95884704589844,103.92658003936447,102.56090818426632,103.2753985746778,365700
2015-08-03 00:00:00-04:00,103.34777069091797,103.72763123358752,102.551885882774,102.95887094258646,337100
2015-08-04 00:00:00-04:00,104.21598815917969,104.55966418199519,103.05832844516709,103.48340559716434,354200
2015-08-05 00:00:00-04:00,103.46532440185547,105.1565800736128,103.32966044793216,104.49635941142417,399800
2015-08-06 00:00:00-04:00,101.1500244140625,103.80901340246695,100.98723592921114,103.48342263245186,481800
2015-08-07 00:00:00-04:00,102.58804321289062,102.72370717284358,100.2094284623173,101.24046351771074,415900
2015-08-10 00:00:00-04:00,102.32576751708984,103.46533518863389,101.75598713139584,102.85937728477829,295000
2015-08-11 00:00:00-04:00,102.6423110961914,102.70562002726928,100.93296305693272,101.91878144103794,555800
2015-08-12 00:00:00-04:00,101.18620300292969,101.66554995841116,99.10604739489985,101.29473556080109,410700
2015-08-13 00:00:00-04:00,103.28445434570312,103.51960477903853,101.24047618720434,101.2676076025591,333100
2015-08-14 00:00:00-04:00,103.25735473632812,103.55581419747682,102.35293714508379,103.28448616004007,239400
2015-08-17 00:00:00-04:00,103.99893951416016,103.99893951416016,102.09061853035803,102.87746403605261,295900
2015-08-18 00:00:00-04:00,102.10872650146484,104.06226451003762,102.07254897721164,104.00800167373642,319900
2015-08-19 00:00:00-04:00,99.96522521972656,101.65648775286787,99.85669957920007,101.65648775286787,751100
2015-08-20 00:00:00-04:00,97.36956787109375,99.75722894304381,97.06206240719914,99.37736844056737,569900
2015-08-21 00:00:00-04:00,94.4935302734375,96.8450140658521,94.46639195608512,96.03103704920478,891200
2015-08-24 00:00:00-04:00,92.05162048339844,95.19899670795549,89.53734070696558,89.76344510269024,735500
2015-08-25 00:00:00-04:00,94.98188781738281,96.13954758696998,93.22732320596823,93.63430817094944,1039200
2015-08-26 00:00:00-04:00,96.13957977294922,96.4651706139989,93.39014983750627,96.4651706139989,572400
2015-08-27 00:00:00-04:00,97.49620819091797,98.1473829876445,96.11244363495969,97.01686112504183,327800
2015-08-28 00:00:00-04:00,98.0478744506836,98.40059661561659,96.77264285426752,98.40059661561659,255100
2015-08-31 00:00:00-04:00,95.81398010253906,97.92126736827583,95.63309248520396,97.45097336351867,330500
2015-09-01 00:00:00-04:00,93.92375183105469,95.2803780209115,93.45345778797369,93.84235757173894,812700
2015-09-02 00:00:00-04:00,95.1266098022461,95.47933198949234,94.26741614616553,94.60204612372125,454200
2015-09-03 00:00:00-04:00,95.0994873046875,95.81397785101807,94.3759506526635,95.2894141233085,303500
2015-09-04 00:00:00-04:00,95.41602325439453,95.44315466883049,94.13175236994634,94.25837023741835,496200
2015-09-08 00:00:00-04:00,98.58149719238281,98.74429260136735,96.48324908778059,97.21582497813239,455200
2015-09-09 00:00:00-04:00,97.83983612060547,101.27662364873414,97.64086326685057,101.05051938767711,561900
2015-09-10 00:00:00-04:00,97.61375427246094,98.2558896932839,97.25198599167386,97.47809030464627,384500
2015-09-11 00:00:00-04:00,99.97201538085938,99.99015278501525,97.33257673410938,97.61375839876617,304600
2015-09-14 00:00:00-04:00,100.0354995727539,100.64320290929308,99.20104064018982,99.9720082826682,262800
2015-09-15 00:00:00-04:00,101.42324829101562,101.51394915040737,98.98335572919501,99.90852248707411,638100
2015-09-16 00:00:00-04:00,101.24183654785156,101.5774303863757,99.85408654843988,101.16927309951016,339100
2015-09-17 00:00:00-04:00,102.13072967529297,103.07403388315396,100.5615846630103,101.25091676411337,386900
2015-09-18 00:00:00-04:00,101.29627227783203,102.57517039432788,101.04230708704037,101.29627227783203,594900
2015-09-21 00:00:00-04:00,100.70669555664062,102.1760743298968,99.9720096300284,101.74070053484736,358600
2015-09-22 00:00:00-04:00,100.56156921386719,100.83367176354227,99.21917310736377,99.67268427685352,299900
2015-09-23 00:00:00-04:00,100.65228271484375,100.96973918938173,99.95387155082804,100.83368443742769,177300
2015-09-24 00:00:00-04:00,100.0354995727539,100.42551947471802,98.78381117390778,99.93572655690042,383900
2015-09-25 00:00:00-04:00,102.44818115234375,104.03547041184463,100.3620337061618,100.49808845526827,666300
2015-09-28 00:00:00-04:00,98.44821166992188,102.34840381981853,97.48677014479001,101.5865083289665,839300
2015-09-29 00:00:00-04:00,96.0264663696289,97.78608516381009,94.60244144298147,97.78608516381009,1031100
2015-09-30 00:00:00-04:00,97.87678527832031,98.60239900754848,97.03325421456941,97.47769322922441,539600
2015-10-01 00:00:00-04:00,95.53667449951172,98.7928817113716,93.87682178682113,97.94935057213803,724000
2015-10-02 00:00:00-04:00,96.94255828857422,97.01512174637281,94.10358047251852,95.61830632389493,1005100
2015-10-05 00:00:00-04:00,98.27588653564453,98.3484499964853,96.06275634026112,97.11489884232225,767300
2015-10-06 00:00:00-04:00,97.28722381591797,99.05591471434855,96.9244134746925,98.629613082411,655100
2015-10-07 00:00:00-04:00,97.98562622070312,98.221453976189,95.90854414822853,97.38699505066245,958000
2015-10-08 00:00:00-04:00,93.09678649902344,97.73167191076047,91.21017808578522,93.04236736480598,3791600
2015-10-09 00:00:00-04:00,95.58204650878906,96.44372219762847,93.20565154133052,93.2691428514527,1251500
2015-10-12 00:00:00-04:00,96.21692657470703,97.05138542408802,95.20105911457085,95.38246772532602,587500
2015-10-13 00:00:00-04:00,96.2985610961914,96.71579054617023,95.65457605904813,95.65457605904813,648700
2015-10-14 00:00:00-04:00,94.66592407226562,97.31442764300625,94.30311375243086,96.81556258822954,716600
2015-10-15 00:00:00-04:00,96.01741790771484,96.15347268869036,93.88591607254375,94.69316567428926,650000
2015-10-16 00:00:00-04:00,96.34393310546875,96.65231744040938,95.57296534808455,96.14438704402123,407100
2015-10-19 00:00:00-04:00,97.27816772460938,97.45050422216838,95.58203307819925,96.02647910663741,494500
2015-10-20 00:00:00-04:00,96.31673431396484,97.47772216134496,96.03555259590345,97.44144042611015,346800
2015-10-21 00:00:00-04:00,93.84054565429688,95.9085558170039,92.8518944652965,95.88134624960499,771300
2015-10-22 00:00:00-04:00,94.2940444946289,94.96523910896819,93.187476099077,94.49359052268338,365100
2015-10-23 00:00:00-04:00,94.42103576660156,95.6455146914647,93.75891325257898,95.16479389963216,499000
2015-10-26 00:00:00-04:00,95.97203063964844,96.0173845242161,94.02193816380094,94.13984857563315,381000
2015-10-27 00:00:00-04:00,95.2010726928711,96.29856899435715,94.71127975402054,95.95390296480983,418700
2015-10-28 00:00:00-04:00,99.5094223022461,99.86316046910419,95.68178683518524,95.69993115760595,1465600
2015-10-29 00:00:00-04:00,99.228271484375,100.24413234360146,98.62056801751159,99.89039409154466,524200
2015-10-30 00:00:00-04:00,96.75209045410156,99.8268962403278,96.62510785502688,99.53664931100957,531600
2015-11-02 00:00:00-05:00,98.63867950439453,99.45500099464405,96.5888070777749,96.6432331238124,491700
2015-11-03 00:00:00-05:00,97.20560455322266,98.70219313750123,97.06954978737318,98.2214722955282,417800
2015-11-04 00:00:00-05:00,95.28273010253906,98.19427191605534,94.22150836562302,96.77931190684512,591400
2015-11-05 00:00:00-05:00,94.43010711669922,96.01739639232518,93.66820466598207,95.59109473680908,577400
2015-11-06 00:00:00-05:00,94.72943115234375,94.78385028738067,93.2963339560904,94.39383033954039,434200
2015-11-09 00:00:00-05:00,93.4595947265625,94.5208093396145,92.65234529406665,94.5208093396145,648800
2015-11-10 00:00:00-05:00,94.53895568847656,94.56616525554281,92.8428211676799,93.07864894897456,382900
2015-11-11 00:00:00-05:00,95.4278335571289,96.0990282495624,94.3212650328266,94.79292059402052,399300
2015-11-12 00:00:00-05:00,93.32353973388672,95.36434025528678,93.04236498757078,95.30992112245973,402500
2015-11-13 00:00:00-05:00,92.17162322998047,93.75891250662724,91.95393286104581,93.24190999046357,366700
2015-11-16 00:00:00-05:00,93.86772918701172,93.99471174634239,91.23736332081992,91.62738315877282,415300
2015-11-17 00:00:00-05:00,92.73397064208984,95.08316231739826,92.66141410743327,94.1489303283877,496800
2015-11-18 00:00:00-05:00,94.3938217163086,94.62964947997888,92.69768732227101,92.73396904899197,437900
2015-11-19 00:00:00-05:00,94.802001953125,96.02648803591048,92.57979928442816,94.33035323178082,478700
2015-11-20 00:00:00-05:00,95.25548553466797,95.81784189104097,94.5389439573961,95.22827597097807,459600
2015-11-23 00:00:00-05:00,97.69538116455078,98.05819150592396,95.18293217959939,95.18293217959939,526700
2015-11-24 00:00:00-05:00,97.45048522949219,97.8314329624517,95.89040565257437,97.10581230154945,422300
2015-11-25 00:00:00-05:00,99.00150299072266,99.42780465454858,97.2055954733359,97.83144318576393,413200
2015-11-27 00:00:00-05:00,98.54798889160156,99.5819939133203,98.1942506957521,98.95614621911032,108500
2015-11-30 00:00:00-05:00,97.4776840209961,98.98333738393579,97.26000061479424,98.4119158476444,359600
2015-12-01 00:00:00-05:00,98.73846435546875,99.34616773551397,97.69538715507296,97.69538715507296,411700
2015-12-02 00:00:00-05:00,98.68402099609375,99.48219806408052,98.14887428412493,98.62052971704969,647900
2015-12-03 00:00:00-05:00,97.45048522949219,99.4731412307045,96.96069232138788,99.09219349774499,523400
2015-12-04 00:00:00-05:00,99.61827850341797,99.97201670943133,97.58654320935456,97.84958055331899,698300
2015-12-07 00:00:00-05:00,100.12620544433594,100.67041751805907,99.20104561100979,99.6182750981986,680000
2015-12-08 00:00:00-05:00,99.71806335449219,100.57065986291083,99.06500599823417,99.1375694644924,696200
2015-12-09 00:00:00-05:00,98.95616149902344,100.53437884112519,98.03100151780049,99.58200928987114,722000
2015-12-10 00:00:00-05:00,99.17383575439453,99.97201997457151,98.60241407679437,99.29175310693836,565000
2015-12-11 00:00:00-05:00,98.8191146850586,99.12838282962127,97.97318494158823,98.33702696001697,629400
2015-12-14 00:00:00-05:00,99.49219512939453,99.83784809063303,98.40977422052093,98.60988763182581,513300
2015-12-15 00:00:00-05:00,99.99246978759766,100.41088554697875,99.63772584073743,100.13800238491378,718500
2015-12-16 00:00:00-05:00,99.34664916992188,100.88387749592626,98.77359594369423,100.21076757749083,1006600
2015-12-17 00:00:00-05:00,99.48311614990234,100.51096332177565,99.41034636613028,99.84695118934556,856900
2015-12-18 00:00:00-05:00,99.00101470947266,99.81965737117832,97.55475179021605,99.32847177415492,655800
2015-12-21 00:00:00-05:00,99.81055450439453,100.174389475552,99.25569715175999,99.4649015662048,868600
2015-12-22 00:00:00-05:00,99.51949310302734,100.05615460119209,98.26423872207201,100.05615460119209,730400
2015-12-23 00:00:00-05:00,99.58313751220703,99.71957213370496,98.32788347677744,99.46488492063405,654800
2015-12-24 00:00:00-05:00,99.63774108886719,99.78327370845498,99.2920950451015,99.70141291113212,506000
2015-12-28 00:00:00-05:00,100.17440795898438,100.21989080862483,98.56441640145654,99.75599211318453,1176400
2015-12-29 00:00:00-05:00,101.8753662109375,102.60305017404191,100.21079382963944,100.42000522443725,1034300
2015-12-30 00:00:00-05:00,101.4296646118164,102.62124034910438,101.21135525650956,102.24830734494537,572700
2015-12-31 00:00:00-05:00,101.19315338134766,102.28467225991504,100.83840939882788,101.10219463141834,596600
2016-01-04 00:00:00-05:00,99.35574340820312,100.51093389359987,98.48252013802288,100.01974840651343,867500
2016-01-05 00:00:00-05:00,99.99246978759766,100.62918791280647,99.35575166238883,99.35575166238883,809000
2016-01-06 00:00:00-05:00,99.84693145751953,100.09252769428818,97.85490933331124,98.13688351506835,901800
2016-01-07 00:00:00-05:00,97.0999526977539,99.59225867399716,97.08176372261703,98.23695448578381,963100
2016-01-08 00:00:00-05:00,99.1192626953125,99.87423350019738,97.34553585468993,97.4092076731918,1002200
2016-01-11 00:00:00-05:00,96.61785888671875,100.14710971333733,95.73554444513717,99.31937607310103,1025000
2016-01-12 00:00:00-05:00,99.83787536621094,100.03798883218657,96.98172684569064,96.98172684569064,905500
2016-01-13 00:00:00-05:00,98.2005844116211,100.6383168905336,97.90951218755882,99.79238715502305,1449300
2016-01-14 00:00:00-05:00,97.45468139648438,98.45524142488445,95.32621771459917,98.20965213070811,791900
2016-01-15 00:00:00-05:00,94.74408721923828,95.80831921489467,91.87884135887191,95.65368863905566,1671900
2016-01-19 00:00:00-05:00,95.43538665771484,96.70883013155576,94.39844151437363,95.19889526692378,728900
2016-01-20 00:00:00-05:00,96.8361587524414,97.34553328702069,92.14261940167111,93.88905232569226,1033200
2016-01-21 00:00:00-05:00,97.97315216064453,98.68264004235213,95.89926237112788,97.05445293293515,1205400
2016-01-22 00:00:00-05:00,101.51151275634766,101.69343719641658,98.50983236214229,98.68265190557301,1499900
2016-01-25 00:00:00-05:00,100.72016906738281,101.87535982622647,100.32904017617594,101.8389749363807,882700
2016-01-26 00:00:00-05:00,102.02999114990234,102.50298778165043,100.31994295288649,100.75654775481436,528600
2016-01-27 00:00:00-05:00,101.02033233642578,102.21191492567623,100.3836141129394,101.56609874479486,421900
2016-01-28 00:00:00-05:00,102.05728149414062,102.52118018394091,100.48367484751512,101.43875222097638,464000
2016-01-29 00:00:00-05:00,103.63087463378906,103.67635747390264,101.40235426236484,102.1118421540115,796300
2016-02-01 00:00:00-05:00,104.01292419433594,104.3858641190884,102.84863545121034,103.28524719973659,734500
2016-02-02 00:00:00-05:00,103.46717071533203,103.84920168013547,102.56666717266428,103.50355560812883,616300
2016-02-03 00:00:00-05:00,103.51264190673828,104.15845806679324,102.0481831002376,103.80371407661809,799800
2016-02-04 00:00:00-05:00,103.69454193115234,103.9583271249701,102.33014006363719,103.30341311820973,612000
2016-02-05 00:00:00-05:00,100.3927230834961,104.13118591651258,100.04707006164952,103.69457412986229,929600
2016-02-08 00:00:00-05:00,98.38248443603516,99.16473520526053,96.72700333224569,99.14654623190029,1085100
2016-02-09 00:00:00-05:00,96.07210540771484,98.98282720397837,94.68950734970855,97.50927039103412,1310200
2016-02-10 00:00:00-05:00,97.32735443115234,99.27390096459872,97.07266713738676,97.28187158310494,716200
2016-02-11 00:00:00-05:00,97.23637390136719,97.81851813953575,94.76225741929738,95.91744794012062,918900
2016-02-12 00:00:00-05:00,99.60135650634766,100.23807473096159,97.60932715551408,98.09141480268009,660200
2016-02-16 00:00:00-05:00,101.03852081298828,101.41145376223064,99.67411877192609,100.574622175909,598900
2016-02-17 00:00:00-05:00,102.73947143554688,104.17664325826183,101.45693711911194,101.45693711911194,911800
2016-02-18 00:00:00-05:00,101.91175842285156,103.49446317561619,101.69345599412415,102.54847673151863,870000
2016-02-19 00:00:00-05:00,102.66671752929688,102.99417460446256,100.87480157344808,101.90264870734086,1564700
2016-02-22 00:00:00-05:00,104.6860122680664,105.38640916856374,103.16697973383475,103.88556560720532,814500
2016-02-23 00:00:00-05:00,106.98731994628906,107.37844882872892,104.64054665164994,104.72240744718694,1344800
2016-02-24 00:00:00-05:00,106.97819519042969,108.24254027374482,105.37729517267503,106.4233379162029,2307100
2016-02-25 00:00:00-05:00,120.88602447509766,121.81382181977969,113.22718904101151,115.4284228357149,4701300
2016-02-26 00:00:00-05:00,122.2413558959961,123.05090074778076,120.53130048257376,121.00429719085585,2031100
2016-02-29 00:00:00-05:00,121.01337432861328,123.18732130230747,119.15779342346616,121.50456689840493,1788700
2016-03-01 00:00:00-05:00,122.02301025390625,122.76888999064803,119.74900697761717,121.66826629798173,1544800
2016-03-02 00:00:00-05:00,121.03153228759766,121.65915933026919,119.84904796308447,121.33170234624112,1112900
2016-03-03 00:00:00-05:00,120.83143615722656,121.19528501329539,118.71206341365023,120.20380902499569,1109300
2016-03-04 00:00:00-05:00,120.9678726196289,121.85018692341268,120.05827138928798,120.89510285567204,1488000
2016-03-07 00:00:00-05:00,121.9047622680664,122.39594083151836,119.9127333285406,120.48578655207912,994400
2016-03-08 00:00:00-05:00,122.10488891601562,123.69669126150875,121.03155211718733,121.10432188993967,800400
2016-03-09 00:00:00-05:00,121.68643188476562,124.00591742442084,121.30440109508528,122.39591961980213,840800
2016-03-10 00:00:00-05:00,120.986083984375,123.22370966047234,119.60349977222407,122.4141649243697,738600
2016-03-11 00:00:00-05:00,120.15594482421875,122.05333764938067,119.96437516972215,121.85265093292844,972500
2016-03-14 00:00:00-04:00,121.00436401367188,121.17768572977651,119.65430031224744,120.40231741981756,703500
2016-03-15 00:00:00-04:00,119.68161010742188,120.99519101256554,119.65424499849642,120.05561848831037,601900
2016-03-16 00:00:00-04:00,120.27452850341797,120.67588799137494,119.14338653050926,119.32582519215836,519500
2016-03-17 00:00:00-04:00,119.7454605102539,120.40225090360295,119.44443042003732,119.99174646837534,383100
2016-03-18 00:00:00-04:00,119.32584381103516,120.4934681307916,118.7329145883641,119.43530424126862,1129900
